User_id,Extension,TipoMov,fecha
103,-6,1,2024-05-04 18:32:09
103,-7,0,2024-05-07 22:08:35
103,-10,1,2024-05-08 20:04:09
103,7,0,2024-05-13 03:31:06
103,0,1,2024-05-15 17:15:08
103,-3,0,2024-05-23 13:40:51
103,9,1,2024-05-23 23:04:27
103,-5,0,2024-05-25 00:43:22
103,2,1,2024-05-27 14:02:54
103,-8,0,2024-05-27 22:14:36
103,9,1,2024-05-31 02:54:40
103,0,0,2024-05-31 08:38:13
103,7,1,2024-06-08 16:50:51
103,-6,0,2024-06-13 03:18:23
103,-1,1,2024-06-17 11:22:16
103,3,0,2024-06-19 00:41:06
103,-5,1,2024-06-22 08:47:19
103,-2,0,2024-06-25 13:13:14
103,-4,1,2024-06-28 22:02:42
103,-2,0,2024-07-08 08:52:32
103,9,1,2024-07-09 14:41:19
103,9,0,2024-07-12 07:36:01
103,-2,1,2024-07-17 15:13:48
103,-4,0,2024-07-21 15:43:03
103,-7,1,2024-07-27 13:27:20
103,-10,0,2024-07-28 22:28:24
103,2,1,2024-08-12 17:17:53
103,5,0,2024-08-18 22:40:04
103,2,1,2024-08-19 18:29:50
103,-2,0,2024-08-24 18:31:19
103,8,1,2024-08-30 08:52:38
103,8,0,2024-09-06 12:07:14
103,5,1,2024-09-10 04:30:52
103,4,0,2024-09-12 00:37:22
103,-5,1,2024-09-15 03:16:55
103,-5,0,2024-09-24 03:16:04
103,8,1,2024-09-29 12:58:41
103,4,0,2024-09-29 23:09:15
104,4,1,2023-01-02 04:25:53
104,1,0,2023-01-02 21:40:49
104,9,1,2023-01-05 04:15:08
104,6,0,2023-01-08 21:47:21
104,-1,1,2023-01-10 13:56:57
104,5,0,2023-01-11 21:05:20
104,-7,1,2023-01-17 10:05:18
104,-10,0,2023-01-17 14:16:48
104,-6,1,2023-01-18 05:56:53
104,-2,0,2023-01-19 02:46:13
104,9,1,2023-01-21 19:28:01
104,5,0,2023-01-23 08:10:21
104,-8,1,2023-01-24 16:03:35
104,6,0,2023-01-27 03:54:04
104,4,1,2023-01-30 04:51:12
104,4,0,2023-01-30 11:13:35
104,-10,1,2023-02-14 05:18:31
104,-7,0,2023-02-20 12:29:30
104,-7,1,2023-02-22 09:55:25
104,-2,0,2023-02-26 23:51:30
104,-6,1,2023-03-01 02:56:44
104,0,0,2023-03-03 16:23:11
104,6,1,2023-03-04 14:28:52
104,-4,0,2023-03-12 04:48:44
104,-7,1,2023-03-18 18:13:53
104,8,0,2023-03-19 07:28:27
104,9,1,2023-03-20 07:14:50
104,-1,0,2023-03-22 18:30:15
104,5,1,2023-03-25 15:29:54
104,-4,0,2023-03-26 08:31:48
104,5,1,2023-03-29 08:31:12
104,5,0,2023-04-01 07:21:14
104,-3,1,2023-04-04 01:37:21
104,5,0,2023-04-06 21:12:21
104,-8,1,2023-04-15 12:45:27
104,-1,0,2023-04-18 22:51:28
104,9,1,2023-04-25 05:16:00
104,-6,0,2023-04-26 02:46:39
104,-5,1,2023-04-29 11:35:32
104,-4,0,2023-05-04 06:30:27
104,5,1,2023-05-05 14:02:44
104,1,0,2023-05-12 20:05:07
104,-10,1,2023-05-16 03:10:30
104,6,0,2023-05-17 00:21:16
104,8,1,2023-05-18 08:23:40
104,0,0,2023-05-27 01:08:22
104,-9,1,2023-06-02 17:31:37
104,-2,0,2023-06-02 20:28:37
104,2,1,2023-06-06 03:33:56
104,5,0,2023-06-10 07:04:14
104,4,1,2023-06-10 20:37:30
104,1,0,2023-06-12 23:47:54
104,2,1,2023-06-13 18:03:50
104,-7,0,2023-06-18 14:28:14
104,-9,1,2023-06-20 18:27:51
104,-6,0,2023-06-30 01:29:14
104,9,1,2023-07-04 07:03:53
104,0,0,2023-07-17 17:11:28
104,-3,1,2023-07-18 02:57:51
104,-9,0,2023-07-25 20:14:39
104,6,1,2023-08-04 17:11:16
104,-8,0,2023-08-18 02:49:31
104,-3,1,2023-08-18 08:45:18
104,5,0,2023-08-20 08:04:17
104,4,1,2023-08-31 19:51:58
104,6,0,2023-09-09 13:03:22
104,-3,1,2023-09-10 04:39:20
104,9,0,2023-09-11 03:07:24
104,-7,1,2023-09-16 17:09:23
104,7,0,2023-09-18 21:32:32
104,0,1,2023-09-19 05:25:10
104,8,0,2023-09-25 11:26:58
104,2,1,2023-09-25 11:57:25
104,-10,0,2023-10-01 13:23:06
104,-3,1,2023-10-07 04:05:26
104,-3,0,2023-10-11 23:37:45
104,1,1,2023-10-17 15:32:05
104,-4,0,2023-10-19 19:47:50
104,-6,1,2023-10-19 21:57:39
104,-6,0,2023-10-26 17:20:36
104,3,1,2023-11-09 20:11:24
104,4,0,2023-11-14 08:44:58
104,-9,1,2023-11-16 00:10:03
104,-2,0,2023-11-16 10:06:50
104,1,1,2023-11-19 06:33:10
104,1,0,2023-11-19 22:50:02
104,-6,1,2023-11-22 14:43:27
104,2,0,2023-11-24 01:26:17
104,-4,1,2023-11-26 04:09:44
104,-5,0,2023-11-30 03:57:14
104,0,1,2023-12-05 15:32:25
104,9,0,2023-12-11 03:34:49
104,-2,1,2023-12-13 17:39:06
104,5,0,2023-12-15 03:23:21
104,6,1,2023-12-15 07:06:51
104,-2,0,2023-12-17 02:53:26
104,1,1,2023-12-19 13:07:48
104,0,0,2023-12-25 19:46:24
104,-4,1,2023-12-26 02:10:43
104,9,0,2023-12-30 13:16:20
104,7,1,2023-12-30 19:50:47
104,3,0,2024-01-01 06:40:14
104,-7,1,2024-01-08 01:31:11
104,6,0,2024-01-10 17:37:44
104,-6,1,2024-01-14 09:28:20
104,9,0,2024-01-14 18:52:50
104,-4,1,2024-01-16 03:50:28
104,4,0,2024-01-19 16:04:40
104,7,1,2024-01-24 03:50:38
104,-9,0,2024-01-24 08:26:24
104,-2,1,2024-01-30 05:43:02
104,3,0,2024-02-09 18:55:35
104,6,1,2024-02-14 09:51:03
104,-8,0,2024-02-14 21:31:15
104,4,1,2024-02-16 13:36:01
104,6,0,2024-02-20 01:49:40
104,-5,1,2024-03-03 02:33:45
104,4,0,2024-03-03 03:18:57
104,3,1,2024-03-05 02:49:59
104,8,0,2024-03-06 21:36:38
104,9,1,2024-03-09 05:45:42
104,6,0,2024-03-09 12:50:17
104,8,1,2024-03-17 18:41:21
104,6,0,2024-03-24 11:56:18
104,-10,1,2024-03-30 03:41:36
104,5,0,2024-04-01 00:46:12
104,4,1,2024-04-14 15:12:01
104,-2,0,2024-04-20 17:59:02
104,-6,1,2024-04-20 21:32:32
104,0,0,2024-04-23 00:28:51
104,6,1,2024-04-24 14:30:56
104,-2,0,2024-04-28 13:42:59
104,7,1,2024-05-01 02:10:54
104,1,0,2024-05-04 22:49:40
104,6,1,2024-05-07 06:07:35
104,-1,0,2024-05-12 01:21:30
104,-2,1,2024-05-13 05:46:53
104,-4,0,2024-05-22 22:18:55
104,-3,1,2024-05-23 01:03:54
104,-2,0,2024-05-30 12:13:52
104,5,1,2024-06-02 06:29:25
104,-6,0,2024-06-06 05:11:35
104,2,1,2024-06-11 05:30:34
104,0,0,2024-06-20 17:31:27
104,2,1,2024-06-21 16:20:09
104,-2,0,2024-06-24 22:34:23
104,7,1,2024-06-25 10:07:14
104,0,0,2024-06-27 05:15:23
104,3,1,2024-07-06 20:38:16
104,4,0,2024-07-07 02:01:04
104,-3,1,2024-07-07 13:25:51
104,4,0,2024-07-12 02:26:03
104,0,1,2024-07-15 20:31:30
104,2,0,2024-07-23 06:06:06
104,-4,1,2024-07-24 05:34:57
104,3,0,2024-07-26 09:30:42
104,2,1,2024-07-30 10:09:06
104,-8,0,2024-08-04 12:49:53
104,6,1,2024-08-08 14:32:42
104,-10,0,2024-08-14 11:48:17
104,5,1,2024-08-15 03:35:30
104,-2,0,2024-08-15 16:41:39
104,5,1,2024-08-24 22:27:30
104,9,0,2024-08-25 07:34:32
104,-2,1,2024-08-27 14:58:26
104,-5,0,2024-09-01 18:35:21
104,8,1,2024-09-03 12:59:31
104,-9,0,2024-09-14 11:24:33
104,3,1,2024-09-14 23:27:42
104,-8,0,2024-09-17 10:42:22
104,-2,1,2024-09-29 01:09:52
105,-8,0,2023-01-02 02:43:53
105,-4,1,2023-01-06 10:28:50
105,-3,0,2023-01-11 12:39:55
105,-2,1,2023-01-14 21:25:52
105,9,0,2023-01-21 00:47:17
105,2,1,2023-01-21 18:22:12
105,1,0,2023-01-25 13:20:37
105,-1,1,2023-01-25 22:43:06
105,-5,0,2023-01-30 16:01:54
105,-10,1,2023-01-31 08:23:03
105,9,0,2023-02-11 14:18:51
105,-1,1,2023-02-19 00:59:34
105,-3,0,2023-02-19 13:08:34
105,-8,1,2023-02-26 10:19:33
105,-2,0,2023-03-02 09:10:52
105,1,1,2023-03-15 21:16:10
105,1,0,2023-03-19 12:25:01
105,1,1,2023-03-24 20:04:55
105,0,0,2023-03-30 21:34:42
105,1,1,2023-04-01 01:32:33
105,2,0,2023-04-05 15:11:24
105,1,1,2023-04-18 18:21:18
105,-1,0,2023-04-26 20:18:19
105,5,1,2023-04-30 06:56:48
105,-5,0,2023-05-04 08:12:16
105,-4,1,2023-05-06 23:20:57
105,2,0,2023-05-09 08:13:19
105,-6,1,2023-05-17 22:09:57
105,-9,0,2023-05-28 18:56:11
105,5,1,2023-05-29 10:36:26
105,-2,0,2023-05-29 18:24:40
105,2,1,2023-06-14 21:18:19
105,4,0,2023-06-14 23:40:14
105,6,1,2023-06-17 01:33:10
105,7,0,2023-06-21 11:10:20
105,7,1,2023-06-27 06:38:01
105,-3,0,2023-06-28 17:11:17
105,-8,1,2023-07-02 21:12:44
105,-4,0,2023-07-06 11:35:20
105,6,1,2023-07-07 18:03:17
105,2,0,2023-07-08 19:59:36
105,-1,1,2023-07-17 22:56:21
105,-2,0,2023-07-22 00:46:19
105,-2,1,2023-07-25 07:35:04
105,-2,0,2023-07-28 20:13:24
105,6,1,2023-08-04 12:27:14
105,-1,0,2023-08-07 02:34:17
105,-5,1,2023-08-08 06:00:04
105,0,0,2023-08-13 17:13:49
105,2,1,2023-08-16 18:42:16
105,-5,0,2023-08-17 19:44:09
105,-6,1,2023-08-18 04:56:53
105,5,0,2023-08-21 14:40:36
105,8,1,2023-08-31 23:54:13
105,-1,0,2023-09-04 10:35:29
105,-7,1,2023-09-04 20:58:00
105,8,0,2023-09-21 09:13:22
105,7,1,2023-09-21 15:03:33
105,2,0,2023-09-25 00:41:27
105,-5,1,2023-09-29 03:42:48
105,-10,0,2023-10-06 02:51:51
105,2,1,2023-10-06 05:08:14
105,-9,0,2023-10-15 13:59:24
105,7,1,2023-10-27 12:37:17
105,2,0,2023-10-28 20:26:50
105,-2,1,2023-10-31 05:34:46
105,5,0,2023-11-01 14:01:29
105,3,1,2023-11-07 19:35:41
105,-10,0,2023-11-13 06:50:38
105,-8,1,2023-11-16 14:14:41
105,-5,0,2023-11-19 16:23:33
105,6,1,2023-11-23 09:17:31
105,-1,0,2023-12-02 02:59:19
105,2,1,2023-12-03 21:02:17
105,-6,0,2023-12-04 20:22:51
105,5,1,2023-12-07 11:00:32
105,8,0,2023-12-25 21:16:41
105,6,1,2023-12-29 04:17:07
105,-2,0,2024-01-02 01:17:21
105,-6,1,2024-01-05 14:20:58
105,-5,0,2024-01-11 21:38:41
105,-8,1,2024-01-17 21:25:01
105,-7,0,2024-01-29 18:24:50
105,3,1,2024-01-30 17:25:22
105,4,0,2024-02-02 03:39:05
105,-2,1,2024-02-07 19:43:18
105,7,0,2024-03-02 12:31:33
105,-4,1,2024-03-09 23:03:24
105,6,0,2024-03-14 07:18:28
105,1,1,2024-03-20 20:50:31
105,-7,0,2024-03-29 11:15:49
105,8,1,2024-03-30 06:39:05
105,-1,0,2024-04-01 19:13:42
105,2,1,2024-04-11 21:09:40
105,-7,0,2024-04-20 22:39:59
105,8,1,2024-05-07 08:32:29
105,5,0,2024-05-10 17:47:18
105,-7,1,2024-05-11 20:21:10
105,-6,0,2024-05-12 16:06:34
105,-5,1,2024-05-16 01:29:36
105,-10,0,2024-05-17 21:19:31
105,-2,1,2024-05-18 10:57:07
105,4,0,2024-05-23 11:08:42
105,-7,1,2024-05-28 08:49:19
105,7,0,2024-06-05 16:42:42
105,9,1,2024-06-06 10:29:49
105,8,0,2024-06-11 11:45:44
105,6,1,2024-06-11 15:42:50
105,3,0,2024-06-11 17:21:43
105,6,1,2024-06-18 08:27:51
105,-1,0,2024-06-18 12:29:58
105,-3,1,2024-06-22 23:02:23
105,-10,0,2024-06-23 20:24:35
105,4,1,2024-07-03 14:43:02
105,6,0,2024-07-04 19:08:20
105,0,1,2024-07-06 16:24:57
105,-8,0,2024-07-10 15:32:45
105,-6,1,2024-07-10 15:38:06
105,-9,0,2024-07-12 16:40:56
105,-6,1,2024-07-13 23:07:29
105,-7,0,2024-07-14 18:02:37
105,-7,1,2024-07-19 02:10:51
105,-4,0,2024-07-20 11:13:31
105,0,1,2024-07-21 21:43:28
105,-4,0,2024-07-22 23:59:20
105,0,1,2024-08-05 13:45:29
105,0,0,2024-08-06 18:18:13
105,-9,1,2024-08-18 22:12:43
105,-10,0,2024-08-19 13:25:26
105,6,1,2024-08-22 10:43:01
105,-5,0,2024-08-22 19:16:34
105,-7,1,2024-08-27 03:22:10
105,-7,0,2024-09-01 07:37:36
105,-8,1,2024-09-02 23:46:06
105,4,0,2024-09-06 13:13:14
105,7,1,2024-09-10 12:59:31
105,5,0,2024-09-11 03:18:10
105,5,1,2024-09-14 12:45:55
105,-1,0,2024-09-16 20:16:23
106,-3,1,2023-01-02 12:54:40
106,6,0,2023-01-11 00:16:55
106,4,1,2023-01-18 05:39:31
106,7,0,2023-01-22 06:14:29
106,-2,1,2023-01-23 11:22:35
106,2,0,2023-01-30 12:11:45
106,3,1,2023-01-31 12:45:30
106,-4,0,2023-02-12 04:55:34
106,8,1,2023-02-12 08:50:09
106,4,0,2023-02-23 04:35:41
106,-4,1,2023-02-24 17:51:55
106,-3,0,2023-02-25 19:12:34
106,1,1,2023-03-03 06:41:20
106,-6,0,2023-03-05 18:09:20
106,0,1,2023-03-18 02:10:17
106,4,0,2023-03-19 15:09:52
106,6,1,2023-03-21 09:20:08
106,-8,0,2023-03-29 14:43:16
106,8,1,2023-04-02 16:08:36
106,2,0,2023-04-10 03:47:24
106,-1,1,2023-04-12 06:23:26
106,-10,0,2023-04-16 02:32:12
106,-3,1,2023-04-18 17:07:28
106,6,0,2023-04-21 03:10:40
106,0,1,2023-05-01 02:46:40
106,3,0,2023-05-09 21:13:25
106,-10,1,2023-05-12 08:35:01
106,-9,0,2023-05-18 05:39:29
106,4,1,2023-05-26 17:16:25
106,5,0,2023-06-01 17:29:25
106,-1,1,2023-06-02 15:55:09
106,2,0,2023-06-06 02:39:53
106,8,1,2023-06-13 20:30:37
106,-1,0,2023-06-25 18:04:03
106,6,1,2023-07-15 06:05:27
106,-4,0,2023-07-17 12:38:25
106,-9,1,2023-07-19 05:49:14
106,0,0,2023-07-23 19:39:56
106,1,1,2023-07-25 19:22:43
106,-1,0,2023-07-26 20:25:59
106,-6,1,2023-07-27 17:19:29
106,-2,0,2023-07-30 07:11:25
106,-4,1,2023-07-30 16:31:38
106,-6,0,2023-08-01 06:59:52
106,-1,1,2023-08-04 02:06:55
106,7,0,2023-08-05 14:32:29
106,-7,1,2023-08-07 00:11:22
106,-8,0,2023-08-11 07:41:40
106,-5,1,2023-08-17 23:11:56
106,-5,0,2023-08-31 12:18:40
106,-2,1,2023-09-06 09:27:41
106,-7,0,2023-09-08 15:08:05
106,9,1,2023-09-14 10:52:55
106,-5,0,2023-09-24 16:32:22
106,0,1,2023-09-29 07:26:10
106,-9,0,2023-10-07 20:43:04
106,8,1,2023-10-10 13:09:51
106,-4,0,2023-10-12 08:58:19
106,-10,1,2023-10-24 18:17:59
106,9,0,2023-10-29 13:47:45
106,1,1,2023-11-04 12:55:44
106,9,0,2023-11-05 16:41:41
106,-4,1,2023-11-06 17:27:50
106,-6,0,2023-11-13 09:04:50
106,-3,1,2023-11-20 05:44:04
106,-2,0,2023-11-23 09:53:55
106,4,1,2023-11-30 03:47:30
106,-3,0,2023-12-07 00:35:40
106,2,1,2023-12-07 23:30:03
106,-4,0,2023-12-15 20:46:39
106,-6,1,2023-12-16 14:28:18
106,-5,0,2023-12-16 19:51:25
106,2,1,2024-01-09 06:21:54
106,2,0,2024-01-11 11:50:45
106,8,1,2024-01-27 02:56:29
106,-5,0,2024-01-28 03:47:45
106,-7,1,2024-02-14 09:20:26
106,-5,0,2024-02-15 13:55:18
106,-3,1,2024-02-18 19:53:40
106,-4,0,2024-02-23 08:56:01
106,9,1,2024-03-07 12:14:28
106,4,0,2024-03-09 20:24:58
106,9,1,2024-03-17 03:23:27
106,-6,0,2024-03-19 07:38:40
106,-3,1,2024-03-26 05:30:30
106,4,0,2024-04-10 10:09:13
106,8,1,2024-04-17 06:11:31
106,-7,0,2024-04-23 09:24:08
106,8,1,2024-04-23 21:58:07
106,8,0,2024-05-17 05:28:58
106,-3,1,2024-05-18 05:18:19
106,-9,0,2024-05-18 08:04:17
106,1,1,2024-05-20 00:02:59
106,-7,0,2024-06-08 16:29:53
106,9,1,2024-06-15 12:30:04
106,-2,0,2024-06-26 09:07:37
106,6,1,2024-06-29 13:10:39
106,-1,0,2024-06-30 04:07:21
106,4,1,2024-07-02 17:05:30
106,-3,0,2024-07-05 07:53:38
106,-1,1,2024-07-05 13:07:52
106,1,0,2024-07-12 04:38:58
106,2,1,2024-07-13 13:09:30
106,-4,0,2024-07-18 04:40:04
106,-6,1,2024-07-19 20:07:58
106,-7,0,2024-07-27 09:58:27
106,1,1,2024-07-29 17:35:38
106,-3,0,2024-08-06 04:43:31
106,1,1,2024-08-06 04:45:11
106,8,0,2024-08-06 17:34:39
106,-5,1,2024-08-08 15:06:57
106,-1,0,2024-08-09 20:10:55
106,-8,1,2024-08-11 22:40:45
106,-4,0,2024-08-17 13:23:45
106,8,1,2024-08-18 03:53:02
106,2,0,2024-08-19 13:03:32
106,3,1,2024-08-22 00:30:47
106,4,0,2024-08-28 21:26:58
106,-2,1,2024-08-29 18:55:56
106,8,0,2024-08-29 22:23:52
106,-10,1,2024-08-30 01:52:12
106,-6,0,2024-08-31 05:54:25
106,-10,1,2024-09-01 08:28:53
106,-2,0,2024-09-02 23:56:18
106,5,1,2024-09-06 23:54:43
106,5,0,2024-09-09 04:53:36
106,-10,1,2024-09-10 15:31:13
106,1,0,2024-09-15 03:59:11
106,-5,1,2024-09-16 06:24:32
106,8,0,2024-09-20 23:36:22
106,-10,1,2024-09-23 23:28:39
106,-9,0,2024-09-26 13:01:42
107,7,1,2023-01-16 02:11:17
107,-9,0,2023-01-21 02:27:03
107,-8,1,2023-01-25 03:09:44
107,-6,0,2023-01-31 03:26:24
107,-2,1,2023-02-06 11:20:37
107,-4,0,2023-02-15 03:03:29
107,-6,1,2023-02-16 11:27:45
107,6,0,2023-02-17 22:09:30
107,7,1,2023-02-20 15:01:45
107,-10,0,2023-03-07 05:00:59
107,9,1,2023-03-12 08:43:09
107,1,0,2023-03-13 07:13:47
107,9,1,2023-03-14 14:49:44
107,7,0,2023-03-26 01:54:10
107,-2,1,2023-03-27 11:42:01
107,3,0,2023-03-29 09:19:39
107,9,1,2023-04-02 02:58:28
107,-8,0,2023-04-03 11:56:18
107,5,1,2023-04-03 23:42:05
107,9,0,2023-04-04 11:29:41
107,7,1,2023-04-04 15:13:58
107,-1,0,2023-04-24 01:24:03
107,6,1,2023-05-05 01:46:00
107,3,0,2023-05-09 07:24:54
107,-3,1,2023-05-11 07:02:19
107,-4,0,2023-05-21 01:59:56
107,-6,1,2023-05-23 15:04:49
107,-5,0,2023-05-24 08:40:19
107,-1,1,2023-05-28 04:43:09
107,8,0,2023-05-28 08:38:08
107,8,1,2023-05-30 22:46:19
107,0,0,2023-06-03 16:19:42
107,-10,1,2023-06-08 21:07:17
107,-10,0,2023-06-15 08:26:27
107,9,1,2023-06-24 17:42:05
107,-5,0,2023-07-06 21:19:37
107,9,1,2023-07-07 02:46:07
107,-3,0,2023-07-11 02:42:08
107,9,1,2023-07-16 21:17:35
107,-1,0,2023-07-26 15:04:29
107,2,1,2023-08-01 11:53:37
107,-2,0,2023-08-10 08:52:29
107,-1,1,2023-08-10 23:55:12
107,5,0,2023-08-11 14:15:57
107,0,1,2023-08-15 19:16:12
107,4,0,2023-08-19 08:18:39
107,4,1,2023-08-22 17:51:39
107,-1,0,2023-08-24 06:26:38
107,-1,1,2023-08-24 10:49:09
107,2,0,2023-09-19 12:11:29
107,-8,1,2023-09-19 23:30:31
107,-7,0,2023-09-21 21:23:42
107,4,1,2023-09-23 11:44:07
107,9,0,2023-10-01 05:17:02
107,-8,1,2023-10-03 04:57:22
107,9,0,2023-10-06 02:26:15
107,3,1,2023-10-11 22:33:23
107,8,0,2023-11-06 22:22:52
107,-5,1,2023-11-09 08:23:23
107,-5,0,2023-11-13 00:33:14
107,-7,1,2023-11-16 07:59:09
107,1,0,2023-11-20 03:37:38
107,2,1,2023-11-21 12:36:36
107,5,0,2023-11-24 09:07:01
107,-5,1,2023-12-03 12:58:48
107,0,0,2023-12-04 09:42:06
107,3,1,2023-12-07 04:37:52
107,-10,0,2023-12-11 04:10:46
107,3,1,2023-12-17 21:37:53
107,7,0,2023-12-22 01:30:18
107,-3,1,2023-12-22 03:38:01
107,8,0,2024-01-13 13:13:06
107,6,1,2024-01-30 21:25:13
107,-2,0,2024-01-31 10:00:32
107,-6,1,2024-02-06 15:47:16
107,-10,0,2024-02-09 00:14:26
107,-1,1,2024-02-09 14:39:40
107,5,0,2024-02-21 10:18:45
107,-4,1,2024-02-28 22:25:59
107,-10,0,2024-02-29 00:14:45
107,4,1,2024-03-10 01:42:51
107,-10,0,2024-03-11 02:55:36
107,1,1,2024-03-12 04:56:54
107,-2,0,2024-03-12 14:32:47
107,3,1,2024-03-17 00:02:47
107,9,0,2024-04-02 01:06:00
107,-4,1,2024-04-02 02:38:12
107,6,0,2024-04-02 21:41:48
107,3,1,2024-04-08 01:58:42
107,-5,0,2024-04-09 05:45:36
107,5,1,2024-04-15 03:54:04
107,4,0,2024-04-16 12:49:30
107,-10,1,2024-04-27 08:08:38
107,-5,0,2024-04-30 20:23:34
107,-4,1,2024-05-01 20:57:23
107,-1,0,2024-05-09 10:00:33
107,3,1,2024-05-11 19:22:18
107,-5,0,2024-05-14 12:50:31
107,-2,1,2024-06-11 07:54:55
107,5,0,2024-06-21 09:42:11
107,-2,1,2024-06-28 00:47:42
107,-6,0,2024-07-04 14:32:32
107,9,1,2024-07-10 22:35:49
107,0,0,2024-07-16 17:20:55
107,-2,1,2024-07-22 10:58:42
107,2,0,2024-07-25 12:47:28
107,-2,1,2024-07-25 20:51:02
107,4,0,2024-08-01 10:54:09
107,-9,1,2024-08-01 17:06:27
107,5,0,2024-08-08 11:27:44
107,-6,1,2024-08-09 18:26:28
107,0,0,2024-08-11 17:08:18
107,-2,1,2024-08-18 06:15:01
107,5,0,2024-09-01 22:21:24
107,9,1,2024-09-04 07:32:39
107,9,0,2024-09-11 07:15:39
107,6,1,2024-09-13 03:25:08
107,5,0,2024-09-17 03:32:07
107,3,1,2024-09-20 19:45:25
107,-7,0,2024-09-21 07:33:04
107,6,1,2024-09-25 18:05:53
108,-8,0,2023-01-02 11:53:06
108,-5,1,2023-01-12 02:43:40
108,-2,0,2023-01-15 15:38:28
108,1,1,2023-01-19 18:03:02
108,7,0,2023-01-22 10:40:05
108,-5,1,2023-01-24 13:03:03
108,-7,0,2023-01-27 11:35:41
108,4,1,2023-02-05 16:30:52
108,-9,0,2023-02-08 14:05:16
108,-2,1,2023-02-12 12:08:40
108,4,0,2023-02-17 14:52:14
108,4,1,2023-02-22 11:06:59
108,-7,0,2023-02-23 15:32:50
108,-1,1,2023-03-02 13:43:32
108,-6,0,2023-03-04 23:27:42
108,-1,1,2023-03-15 07:29:46
108,1,0,2023-03-23 18:27:57
108,6,1,2023-03-25 23:06:14
108,1,0,2023-03-27 01:30:01
108,4,1,2023-03-29 23:08:04
108,4,0,2023-04-05 23:15:02
108,2,1,2023-04-13 05:24:43
108,5,0,2023-04-20 03:06:42
108,-6,1,2023-04-24 03:03:34
108,-2,0,2023-04-26 08:13:51
108,-5,1,2023-05-01 18:49:17
108,-9,0,2023-05-02 01:46:37
108,-9,1,2023-05-07 06:47:55
108,-1,0,2023-05-08 10:35:35
108,-6,1,2023-05-09 20:08:52
108,0,0,2023-05-15 18:08:34
108,8,1,2023-05-24 12:32:53
108,-8,0,2023-05-27 02:18:45
108,-5,1,2023-05-31 02:35:46
108,-3,0,2023-06-02 10:00:06
108,4,1,2023-06-02 21:23:09
108,-5,0,2023-06-03 09:24:06
108,-10,1,2023-06-11 12:23:23
108,-7,0,2023-06-12 10:51:58
108,7,1,2023-06-18 09:28:28
108,-7,0,2023-06-18 20:29:53
108,-4,1,2023-06-22 17:31:52
108,-2,0,2023-06-30 19:43:50
108,7,1,2023-07-04 15:01:44
108,-1,0,2023-07-21 18:21:11
108,7,1,2023-07-23 15:37:23
108,-2,0,2023-07-26 18:24:43
108,4,1,2023-07-29 12:35:26
108,-4,0,2023-08-05 06:07:11
108,7,1,2023-08-11 19:34:43
108,0,0,2023-08-15 07:37:37
108,6,1,2023-08-18 09:20:45
108,8,0,2023-08-20 08:52:06
108,8,1,2023-08-21 21:36:54
108,9,0,2023-08-22 01:06:15
108,5,1,2023-08-22 16:26:04
108,8,0,2023-08-26 09:09:53
108,8,1,2023-08-28 22:50:26
108,-9,0,2023-08-29 04:19:43
108,-1,1,2023-09-02 19:10:45
108,-7,0,2023-09-16 10:50:18
108,-1,1,2023-09-18 01:39:59
108,-4,0,2023-09-18 08:41:02
108,9,1,2023-09-21 03:28:25
108,-6,0,2023-09-21 14:31:11
108,3,1,2023-10-01 17:05:43
108,3,0,2023-10-07 13:42:06
108,-4,1,2023-10-09 08:57:43
108,-6,0,2023-10-14 11:33:05
108,-2,1,2023-10-21 04:51:05
108,-2,0,2023-10-22 20:56:13
108,6,1,2023-10-25 08:30:57
108,-2,0,2023-10-30 19:46:05
108,-4,1,2023-11-01 05:02:21
108,-5,0,2023-11-02 16:00:06
108,4,1,2023-11-03 20:20:09
108,9,0,2023-11-05 12:03:50
108,-5,1,2023-11-08 01:05:16
108,-4,0,2023-11-15 15:56:06
108,-3,1,2023-11-15 18:52:10
108,3,0,2023-11-19 09:22:44
108,9,1,2023-11-20 11:08:58
108,0,0,2023-11-23 08:45:47
108,-10,1,2023-11-28 15:22:07
108,9,0,2023-11-29 03:20:01
108,0,1,2023-12-09 13:59:44
108,-2,0,2023-12-14 23:58:49
108,6,1,2023-12-27 18:23:01
108,-7,0,2024-01-01 22:44:07
108,-4,1,2024-01-17 10:16:50
108,5,0,2024-01-18 14:51:40
108,-3,1,2024-02-02 16:28:31
108,-5,0,2024-02-06 11:48:44
108,-9,1,2024-02-13 11:29:55
108,5,0,2024-02-13 14:34:27
108,-1,1,2024-02-16 17:47:23
108,0,0,2024-02-18 23:58:48
108,3,1,2024-02-19 17:44:09
108,0,0,2024-02-22 21:56:17
108,-9,1,2024-02-26 16:38:10
108,2,0,2024-03-03 15:25:37
108,7,1,2024-03-07 11:45:17
108,0,0,2024-03-12 16:31:20
108,-9,1,2024-03-13 13:18:50
108,8,0,2024-03-17 21:27:26
108,0,1,2024-04-06 21:58:11
108,9,0,2024-04-09 23:43:04
108,-1,1,2024-04-16 18:10:58
108,5,0,2024-04-17 19:43:56
108,-1,1,2024-04-22 09:34:44
108,-3,0,2024-04-24 19:47:02
108,4,1,2024-04-28 02:56:49
108,8,0,2024-05-06 20:25:13
108,0,1,2024-05-24 23:56:31
108,5,0,2024-06-01 05:13:42
108,1,1,2024-06-03 10:49:27
